llm,problem_uuid,problem,prompt_builder,score_overall_exact_match,score_to-english_exact_match,score_from-english_exact_match,score_overall_exact_recall,score_to-english_exact_recall,score_from-english_exact_recall
gpt-4o,637c9887-7e76-4f80-82f1-8e3e4251fffe,M_Bangime_2,ModelingHandTunedPromptBuilder,1.0,0.5,0.0,1.0,1.0,1.0
gpt-4o,637c9887-7e76-4f80-82f1-8e3e4251fffe,M_Bangime_2,ModelingBasicCoTPromptBuilder,1.0,0.5,0.0,1.0,1.0,1.0
gpt-4o,637c9887-7e76-4f80-82f1-8e3e4251fffe,M_Bangime_2,ModelingFullCoTPromptBuilder,1.0,0.5,0.0,1.0,1.0,1.0
gpt-4o,637c9887-7e76-4f80-82f1-8e3e4251fffe,M_Bangime_2,LingOlyStdPromptBuilder,1.0,0.5,0.0,1.0,1.0,1.0
gpt-4o,041f835e-8647-4747-bbb6-377eaff802a1,M_Bangime_3,NullPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,041f835e-8647-4747-bbb6-377eaff802a1,M_Bangime_3,ModelingMinimalPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,041f835e-8647-4747-bbb6-377eaff802a1,M_Bangime_3,ModelingHandTunedPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,041f835e-8647-4747-bbb6-377eaff802a1,M_Bangime_3,ModelingBasicCoTPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,041f835e-8647-4747-bbb6-377eaff802a1,M_Bangime_3,ModelingFullCoTPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,041f835e-8647-4747-bbb6-377eaff802a1,M_Bangime_3,LingOlyStdPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,217bd594-9fec-46a0-8360-283421fd3add,M_Bangime_4,NullPromptBuilder,0.8,0.0,0.0,0.8,0.5,1.0
gpt-4o,217bd594-9fec-46a0-8360-283421fd3add,M_Bangime_4,ModelingMinimalPromptBuilder,0.8,0.0,0.0,0.8,0.5,1.0
gpt-4o,217bd594-9fec-46a0-8360-283421fd3add,M_Bangime_4,ModelingHandTunedPromptBuilder,0.8,0.0,0.0,0.8,1.0,0.6666666666666666
gpt-4o,217bd594-9fec-46a0-8360-283421fd3add,M_Bangime_4,ModelingBasicCoTPromptBuilder,0.8,0.0,0.0,0.8,1.0,0.6666666666666666
gpt-4o,217bd594-9fec-46a0-8360-283421fd3add,M_Bangime_4,ModelingFullCoTPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,217bd594-9fec-46a0-8360-283421fd3add,M_Bangime_4,LingOlyStdPromptBuilder,0.6,0.0,0.0,0.6,0.5,0.6666666666666666
gpt-4o,b9fa2375-3535-4a10-be57-ddd57c252be8,M_Bangime_5,NullPromptBuilder,1.0,0.5,0.3333333333333333,1.0,1.0,1.0
gpt-4o,b9fa2375-3535-4a10-be57-ddd57c252be8,M_Bangime_5,ModelingMinimalPromptBuilder,0.6,0.5,0.3333333333333333,0.6,1.0,0.3333333333333333
gpt-4o,b9fa2375-3535-4a10-be57-ddd57c252be8,M_Bangime_5,ModelingHandTunedPromptBuilder,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333
gpt-4o,b9fa2375-3535-4a10-be57-ddd57c252be8,M_Bangime_5,ModelingBasicCoTPromptBuilder,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333
gpt-4o,b9fa2375-3535-4a10-be57-ddd57c252be8,M_Bangime_5,ModelingFullCoTPromptBuilder,0.4,0.5,0.3333333333333333,0.4,1.0,0.0
gpt-4o,b9fa2375-3535-4a10-be57-ddd57c252be8,M_Bangime_5,LingOlyStdPromptBuilder,0.6,0.5,0.3333333333333333,0.6,1.0,0.3333333333333333
gpt-4o,5c84fabb-d412-4c48-bbe7-8cebd8b75580,M_Bangime_6,NullPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0
gpt-4o,5c84fabb-d412-4c48-bbe7-8cebd8b75580,M_Bangime_6,ModelingMinimalPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0
gpt-4o,5c84fabb-d412-4c48-bbe7-8cebd8b75580,M_Bangime_6,ModelingHandTunedPromptBuilder,0.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.3333333333333333
gpt-4o,5c84fabb-d412-4c48-bbe7-8cebd8b75580,M_Bangime_6,ModelingBasicCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
gpt-4o,5c84fabb-d412-4c48-bbe7-8cebd8b75580,M_Bangime_6,ModelingFullCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
gpt-4o,5c84fabb-d412-4c48-bbe7-8cebd8b75580,M_Bangime_6,LingOlyStdPromptBuilder,0.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.3333333333333333
gpt-4o,a5e9c36c-1db4-45e6-96d6-2a7ca9dc1dcc,M_Bangime_7,NullPromptBuilder,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,a5e9c36c-1db4-45e6-96d6-2a7ca9dc1dcc,M_Bangime_7,ModelingMinimalPromptBuilder,1.0,0.0,0.3333333333333333,1.0,1.0,1.0
gpt-4o,a5e9c36c-1db4-45e6-96d6-2a7ca9dc1dcc,M_Bangime_7,ModelingHandTunedPromptBuilder,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,a5e9c36c-1db4-45e6-96d6-2a7ca9dc1dcc,M_Bangime_7,ModelingBasicCoTPromptBuilder,0.5,0.0,0.3333333333333333,0.5,1.0,0.0
gpt-4o,a5e9c36c-1db4-45e6-96d6-2a7ca9dc1dcc,M_Bangime_7,ModelingFullCoTPromptBuilder,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
gpt-4o,a5e9c36c-1db4-45e6-96d6-2a7ca9dc1dcc,M_Bangime_7,LingOlyStdPromptBuilder,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
gpt-4o,ef693f6a-1d5c-40e1-ab25-e59b6b3a9c66,M_Chimalapa_Zoque,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o,ef693f6a-1d5c-40e1-ab25-e59b6b3a9c66,M_Chimalapa_Zoque,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o,ef693f6a-1d5c-40e1-ab25-e59b6b3a9c66,M_Chimalapa_Zoque,ModelingHandTunedPromptBuilder,0.0833333333333333,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0
gpt-4o,ef693f6a-1d5c-40e1-ab25-e59b6b3a9c66,M_Chimalapa_Zoque,ModelingBasicCoTPromptBuilder,0.0833333333333333,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0
gpt-4o,ef693f6a-1d5c-40e1-ab25-e59b6b3a9c66,M_Chimalapa_Zoque,ModelingFullCoTPromptBuilder,0.0833333333333333,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0
gpt-4o,ef693f6a-1d5c-40e1-ab25-e59b6b3a9c66,M_Chimalapa_Zoque,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o,d092006f-19ea-478a-ae83-ef8331d0ae66,M_Dogon,NullPromptBuilder,0.5,0.5,0.5,0.5,1.0,0.0
gpt-4o,d092006f-19ea-478a-ae83-ef8331d0ae66,M_Dogon,ModelingMinimalPromptBuilder,0.75,0.5,0.5,0.75,1.0,0.5
gpt-4o,d092006f-19ea-478a-ae83-ef8331d0ae66,M_Dogon,ModelingHandTunedPromptBuilder,0.75,0.5,0.5,0.75,1.0,0.5
gpt-4o,d092006f-19ea-478a-ae83-ef8331d0ae66,M_Dogon,ModelingBasicCoTPromptBuilder,0.5,0.5,0.5,0.5,1.0,0.0
gpt-4o,d092006f-19ea-478a-ae83-ef8331d0ae66,M_Dogon,ModelingFullCoTPromptBuilder,0.75,0.5,0.5,0.75,1.0,0.5
gpt-4o,d092006f-19ea-478a-ae83-ef8331d0ae66,M_Dogon,LingOlyStdPromptBuilder,0.5,0.5,0.5,0.5,1.0,0.0
gpt-4o,c24ec758-a890-49b4-8151-8005f5699a61,M_Dogon_2,NullPromptBuilder,0.25,0.5,0.0,0.25,0.5,0.0
gpt-4o,c24ec758-a890-49b4-8151-8005f5699a61,M_Dogon_2,ModelingMinimalPromptBuilder,0.5,0.5,0.0,0.5,1.0,0.0
gpt-4o,c24ec758-a890-49b4-8151-8005f5699a61,M_Dogon_2,ModelingHandTunedPromptBuilder,0.5,0.5,0.0,0.5,1.0,0.0
gpt-4o,c24ec758-a890-49b4-8151-8005f5699a61,M_Dogon_2,ModelingBasicCoTPromptBuilder,0.25,0.5,0.0,0.25,0.5,0.0
gpt-4o,c24ec758-a890-49b4-8151-8005f5699a61,M_Dogon_2,ModelingFullCoTPromptBuilder,0.5,0.5,0.0,0.5,1.0,0.0
gpt-4o,c24ec758-a890-49b4-8151-8005f5699a61,M_Dogon_2,LingOlyStdPromptBuilder,0.5,0.5,0.0,0.5,1.0,0.0
gpt-4o,483ff6aa-9a1e-4885-9aae-fb35c18526c1,M_Engenni,NullPromptBuilder,1.0,0.0,1.0,1.0,1.0,1.0
gpt-4o,483ff6aa-9a1e-4885-9aae-fb35c18526c1,M_Engenni,ModelingMinimalPromptBuilder,1.0,0.0,1.0,1.0,1.0,1.0
gpt-4o,483ff6aa-9a1e-4885-9aae-fb35c18526c1,M_Engenni,ModelingHandTunedPromptBuilder,1.0,0.0,1.0,1.0,1.0,1.0
gpt-4o,483ff6aa-9a1e-4885-9aae-fb35c18526c1,M_Engenni,ModelingBasicCoTPromptBuilder,1.0,0.0,1.0,1.0,1.0,1.0
gpt-4o,483ff6aa-9a1e-4885-9aae-fb35c18526c1,M_Engenni,ModelingFullCoTPromptBuilder,1.0,0.0,1.0,1.0,1.0,1.0
gpt-4o,483ff6aa-9a1e-4885-9aae-fb35c18526c1,M_Engenni,LingOlyStdPromptBuilder,0.8,0.0,1.0,0.8,0.5,1.0
gpt-4o,83cbb1be-cce0-4145-8259-f49547a42f90,M_Engenni_2,NullPromptBuilder,1.0,0.0,0.0,1.0,1.0,1.0
gpt-4o,83cbb1be-cce0-4145-8259-f49547a42f90,M_Engenni_2,ModelingMinimalPromptBuilder,1.0,0.0,0.0,1.0,1.0,1.0
gpt-4o,83cbb1be-cce0-4145-8259-f49547a42f90,M_Engenni_2,ModelingHandTunedPromptBuilder,1.0,0.0,0.0,1.0,1.0,1.0
gpt-4o,83cbb1be-cce0-4145-8259-f49547a42f90,M_Engenni_2,ModelingBasicCoTPromptBuilder,1.0,0.0,0.0,1.0,1.0,1.0
gpt-4o,83cbb1be-cce0-4145-8259-f49547a42f90,M_Engenni_2,ModelingFullCoTPromptBuilder,1.0,0.0,0.0,1.0,1.0,1.0
gpt-4o,83cbb1be-cce0-4145-8259-f49547a42f90,M_Engenni_2,LingOlyStdPromptBuilder,0.75,0.0,0.0,0.75,0.5,1.0
gpt-4o,1d89f9ca-1dad-45ab-86b5-b396101053a1,M_Engenni_3,NullPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,1d89f9ca-1dad-45ab-86b5-b396101053a1,M_Engenni_3,ModelingMinimalPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,1d89f9ca-1dad-45ab-86b5-b396101053a1,M_Engenni_3,ModelingHandTunedPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,1d89f9ca-1dad-45ab-86b5-b396101053a1,M_Engenni_3,ModelingBasicCoTPromptBuilder,0.8,0.5,0.6666666666666666,0.8,1.0,0.6666666666666666
gpt-4o,1d89f9ca-1dad-45ab-86b5-b396101053a1,M_Engenni_3,ModelingFullCoTPromptBuilder,0.8,0.5,0.6666666666666666,0.8,0.5,1.0
gpt-4o,1d89f9ca-1dad-45ab-86b5-b396101053a1,M_Engenni_3,LingOlyStdPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,6f21fb12-1ddd-4de8-b752-6b52c448554a,M_Engenni_4,NullPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,6f21fb12-1ddd-4de8-b752-6b52c448554a,M_Engenni_4,ModelingMinimalPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,6f21fb12-1ddd-4de8-b752-6b52c448554a,M_Engenni_4,ModelingHandTunedPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,6f21fb12-1ddd-4de8-b752-6b52c448554a,M_Engenni_4,ModelingBasicCoTPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,6f21fb12-1ddd-4de8-b752-6b52c448554a,M_Engenni_4,ModelingFullCoTPromptBuilder,0.8,0.5,0.6666666666666666,0.8,0.5,1.0
gpt-4o,6f21fb12-1ddd-4de8-b752-6b52c448554a,M_Engenni_4,LingOlyStdPromptBuilder,1.0,0.5,0.6666666666666666,1.0,1.0,1.0
gpt-4o,044ccb6a-25c2-4c38-8a0e-2861f4ab25e9,M_Engenni_5,NullPromptBuilder,1.0,0.5,1.0,1.0,1.0,1.0
gpt-4o,044ccb6a-25c2-4c38-8a0e-2861f4ab25e9,M_Engenni_5,ModelingMinimalPromptBuilder,1.0,0.5,1.0,1.0,1.0,1.0
gpt-4o,044ccb6a-25c2-4c38-8a0e-2861f4ab25e9,M_Engenni_5,ModelingHandTunedPromptBuilder,1.0,0.5,1.0,1.0,1.0,1.0
gpt-4o,044ccb6a-25c2-4c38-8a0e-2861f4ab25e9,M_Engenni_5,ModelingBasicCoTPromptBuilder,0.6666666666666666,0.5,1.0,0.6666666666666666,0.0,1.0
gpt-4o,044ccb6a-25c2-4c38-8a0e-2861f4ab25e9,M_Engenni_5,ModelingFullCoTPromptBuilder,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0
gpt-4o,044ccb6a-25c2-4c38-8a0e-2861f4ab25e9,M_Engenni_5,LingOlyStdPromptBuilder,1.0,0.5,1.0,1.0,1.0,1.0
gpt-4o,44c05fa7-f3f8-4322-87d4-146ac29dc059,M_Guugu_Yimithir,NullPromptBuilder,0.4,0.2,0.2,0.4,0.4,0.4
gpt-4o,44c05fa7-f3f8-4322-87d4-146ac29dc059,M_Guugu_Yimithir,ModelingMinimalPromptBuilder,0.5,0.2,0.2,0.5,0.6,0.4
gpt-4o,44c05fa7-f3f8-4322-87d4-146ac29dc059,M_Guugu_Yimithir,ModelingHandTunedPromptBuilder,0.6,0.2,0.2,0.6,0.8,0.4
gpt-4o,44c05fa7-f3f8-4322-87d4-146ac29dc059,M_Guugu_Yimithir,ModelingBasicCoTPromptBuilder,0.5,0.2,0.2,0.5,0.8,0.2
gpt-4o,44c05fa7-f3f8-4322-87d4-146ac29dc059,M_Guugu_Yimithir,ModelingFullCoTPromptBuilder,0.7,0.2,0.2,0.7,0.6,0.8
gpt-4o,44c05fa7-f3f8-4322-87d4-146ac29dc059,M_Guugu_Yimithir,LingOlyStdPromptBuilder,0.5,0.2,0.2,0.5,0.6,0.4
gpt-4o,c7b565fa-7ef7-4064-9800-7f1c52bcabac,M_Kalam,NullPromptBuilder,0.0,0.0,,0.0,0.0,
gpt-4o,c7b565fa-7ef7-4064-9800-7f1c52bcabac,M_Kalam,ModelingMinimalPromptBuilder,0.0,0.0,,0.0,0.0,
gpt-4o,c7b565fa-7ef7-4064-9800-7f1c52bcabac,M_Kalam,ModelingHandTunedPromptBuilder,0.0,0.0,,0.0,0.0,
gpt-4o,c7b565fa-7ef7-4064-9800-7f1c52bcabac,M_Kalam,ModelingBasicCoTPromptBuilder,0.0,0.0,,0.0,0.0,
gpt-4o,c7b565fa-7ef7-4064-9800-7f1c52bcabac,M_Kalam,ModelingFullCoTPromptBuilder,0.0,0.0,,0.0,0.0,
gpt-4o,c7b565fa-7ef7-4064-9800-7f1c52bcabac,M_Kalam,LingOlyStdPromptBuilder,0.0,0.0,,0.0,0.0,
gpt-4o,ecd0c073-487f-4e3d-91db-5aebb7a2a6b9,M_Komi-Ziran,NullPromptBuilder,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.25
gpt-4o,ecd0c073-487f-4e3d-91db-5aebb7a2a6b9,M_Komi-Ziran,ModelingMinimalPromptBuilder,0.5,0.5,0.0,0.5,1.0,0.25
gpt-4o,ecd0c073-487f-4e3d-91db-5aebb7a2a6b9,M_Komi-Ziran,ModelingHandTunedPromptBuilder,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.25
gpt-4o,ecd0c073-487f-4e3d-91db-5aebb7a2a6b9,M_Komi-Ziran,ModelingBasicCoTPromptBuilder,0.1666666666666666,0.5,0.0,0.1666666666666666,0.5,0.0
gpt-4o,ecd0c073-487f-4e3d-91db-5aebb7a2a6b9,M_Komi-Ziran,ModelingFullCoTPromptBuilder,0.1666666666666666,0.5,0.0,0.1666666666666666,0.5,0.0
gpt-4o,ecd0c073-487f-4e3d-91db-5aebb7a2a6b9,M_Komi-Ziran,LingOlyStdPromptBuilder,0.1666666666666666,0.5,0.0,0.1666666666666666,0.5,0.0
gpt-4o,053d7a73-f5bb-4958-9d2d-82b2951a9f5a,M_Kutenai,NullPromptBuilder,0.4,1.0,0.5,0.4,0.6666666666666666,0.0
gpt-4o,053d7a73-f5bb-4958-9d2d-82b2951a9f5a,M_Kutenai,ModelingMinimalPromptBuilder,0.8,1.0,0.5,0.8,0.6666666666666666,1.0
gpt-4o,053d7a73-f5bb-4958-9d2d-82b2951a9f5a,M_Kutenai,ModelingHandTunedPromptBuilder,0.8,1.0,0.5,0.8,0.6666666666666666,1.0
gpt-4o,053d7a73-f5bb-4958-9d2d-82b2951a9f5a,M_Kutenai,ModelingBasicCoTPromptBuilder,0.8,1.0,0.5,0.8,0.6666666666666666,1.0
gpt-4o,053d7a73-f5bb-4958-9d2d-82b2951a9f5a,M_Kutenai,ModelingFullCoTPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,053d7a73-f5bb-4958-9d2d-82b2951a9f5a,M_Kutenai,LingOlyStdPromptBuilder,0.8,1.0,0.5,0.8,1.0,0.5
gpt-4o,d6f49668-7d28-451d-b9dc-de29158ac830,M_Mapudungan_1,NullPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,d6f49668-7d28-451d-b9dc-de29158ac830,M_Mapudungan_1,ModelingMinimalPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,d6f49668-7d28-451d-b9dc-de29158ac830,M_Mapudungan_1,ModelingHandTunedPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,d6f49668-7d28-451d-b9dc-de29158ac830,M_Mapudungan_1,ModelingBasicCoTPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,d6f49668-7d28-451d-b9dc-de29158ac830,M_Mapudungan_1,ModelingFullCoTPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,d6f49668-7d28-451d-b9dc-de29158ac830,M_Mapudungan_1,LingOlyStdPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,de3b766d-f8a9-4775-bf73-9331ad9dbc69,M_Mapudungan_2,NullPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,de3b766d-f8a9-4775-bf73-9331ad9dbc69,M_Mapudungan_2,ModelingMinimalPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,de3b766d-f8a9-4775-bf73-9331ad9dbc69,M_Mapudungan_2,ModelingHandTunedPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,de3b766d-f8a9-4775-bf73-9331ad9dbc69,M_Mapudungan_2,ModelingBasicCoTPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,de3b766d-f8a9-4775-bf73-9331ad9dbc69,M_Mapudungan_2,ModelingFullCoTPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,de3b766d-f8a9-4775-bf73-9331ad9dbc69,M_Mapudungan_2,LingOlyStdPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,45fa6ec2-9eec-4f20-9da5-144924e97433,M_Mapudungan_3,NullPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt-4o,45fa6ec2-9eec-4f20-9da5-144924e97433,M_Mapudungan_3,ModelingMinimalPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt-4o,45fa6ec2-9eec-4f20-9da5-144924e97433,M_Mapudungan_3,ModelingHandTunedPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt-4o,45fa6ec2-9eec-4f20-9da5-144924e97433,M_Mapudungan_3,ModelingBasicCoTPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt-4o,45fa6ec2-9eec-4f20-9da5-144924e97433,M_Mapudungan_3,ModelingFullCoTPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt-4o,45fa6ec2-9eec-4f20-9da5-144924e97433,M_Mapudungan_3,LingOlyStdPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt-4o,cba71f80-24af-4410-990a-2f9118014de4,M_Mapudungan_4,NullPromptBuilder,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666
gpt-4o,cba71f80-24af-4410-990a-2f9118014de4,M_Mapudungan_4,ModelingMinimalPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,cba71f80-24af-4410-990a-2f9118014de4,M_Mapudungan_4,ModelingHandTunedPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,cba71f80-24af-4410-990a-2f9118014de4,M_Mapudungan_4,ModelingBasicCoTPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,cba71f80-24af-4410-990a-2f9118014de4,M_Mapudungan_4,ModelingFullCoTPromptBuilder,1.0,1.0,1.0,1.0,1.0,1.0
gpt-4o,cba71f80-24af-4410-990a-2f9118014de4,M_Mapudungan_4,LingOlyStdPromptBuilder,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666
gpt-4o,822e0671-4834-454c-a7ad-4ed297d1e5d7,M_Misantla_Totonac,NullPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,822e0671-4834-454c-a7ad-4ed297d1e5d7,M_Misantla_Totonac,ModelingMinimalPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,822e0671-4834-454c-a7ad-4ed297d1e5d7,M_Misantla_Totonac,ModelingHandTunedPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,822e0671-4834-454c-a7ad-4ed297d1e5d7,M_Misantla_Totonac,ModelingBasicCoTPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,822e0671-4834-454c-a7ad-4ed297d1e5d7,M_Misantla_Totonac,ModelingFullCoTPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,822e0671-4834-454c-a7ad-4ed297d1e5d7,M_Misantla_Totonac,LingOlyStdPromptBuilder,1.0,1.0,0.5,1.0,1.0,1.0
gpt-4o,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,NullPromptBuilder,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666
gpt-4o,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,ModelingMinimalPromptBuilder,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,ModelingHandTunedPromptBuilder,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0
gpt-4o,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,ModelingBasicCoTPromptBuilder,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,ModelingFullCoTPromptBuilder,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666
gpt-4o,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,LingOlyStdPromptBuilder,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,NullPromptBuilder,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingMinimalPromptBuilder,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
gpt-4o,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingHandTunedPromptBuilder,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
gpt-4o,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingBasicCoTPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt-4o,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingFullCoTPromptBuilder,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
gpt-4o,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,LingOlyStdPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt-4o,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,NullPromptBuilder,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
gpt-4o,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingMinimalPromptBuilder,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt-4o,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingHandTunedPromptBuilder,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
gpt-4o,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt-4o,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingFullCoTPromptBuilder,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
gpt-4o,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,LingOlyStdPromptBuilder,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
